game_id;teams;date;qtr;yards;time
2013110306;PHI@OAK;2013-11-03;3;0;1
2013110304;STL@TEN;2013-11-03;3;0;1
2013110302;DAL@MIN;2013-11-03;3;0;1
2013110301;CAR@ATL;2013-11-03;3;0;1
2013110301;ATL@CAR;2013-11-03;3;0;11
2013110306;OAK@PHI;2013-11-03;3;0;13
2013110308;BAL@CLE;2013-11-03;3;0;2
2013110304;TEN@STL;2013-11-03;3;0;2
2013110304;STL@TEN;2013-11-03;3;0;4
2013110301;CAR@ATL;2013-11-03;3;0;6
2013110308;CLE@BAL;2013-11-03;3;0;7
2013110303;NYJ@NO;2013-11-03;3;0;7
2013110302;DAL@MIN;2013-11-03;3;0;7
2013110306;PHI@OAK;2013-11-03;3;0;8
2013110308;BAL@CLE;2013-11-03;3;0;9
2013110306;OAK@PHI;2013-11-03;3;0;9
2013110303;NO@NYJ;2013-11-03;3;0;9
2013110302;MIN@DAL;2013-11-03;3;5;5
2013110305;SD@WAS;2013-11-03;3;6;8
2013110306;OAK@PHI;2013-11-03;3;7;6
2013110309;NE@PIT;2013-11-03;3;24;10
2013110309;PIT@NE;2013-11-03;3;43;1
2013110307;TB@SEA;2013-11-03;3;71;2
2013110310;IND@HOU;2013-11-03;4;0;1
2013110308;CLE@BAL;2013-11-03;4;0;11
2013110300;BUF@KC;2013-11-03;4;0;11
2013110302;DAL@MIN;2013-11-03;4;0;11
2013110307;TB@SEA;2013-11-03;4;0;12
2013110306;PHI@OAK;2013-11-03;4;0;12
2013110305;WAS@SD;2013-11-03;4;0;12
2013110309;PIT@NE;2013-11-03;4;0;13
2013110306;OAK@PHI;2013-11-03;4;0;13
2013110305;SD@WAS;2013-11-03;4;0;13
2013110301;ATL@CAR;2013-11-03;4;0;14
2013110310;HOU@IND;2013-11-03;4;0;3
2013110305;WAS@SD;2013-11-03;4;0;3
2013110304;STL@TEN;2013-11-03;4;0;3
2013110303;NYJ@NO;2013-11-03;4;0;3
2013110302;MIN@DAL;2013-11-03;4;0;3
2013110306;PHI@OAK;2013-11-03;4;0;4
2013110310;HOU@IND;2013-11-03;4;0;7
2013110308;BAL@CLE;2013-11-03;4;0;7
2013110307;TB@SEA;2013-11-03;4;0;7
2013110300;BUF@KC;2013-11-03;4;0;7
2013110303;NYJ@NO;2013-11-03;4;0;7
2013110301;ATL@CAR;2013-11-03;4;0;7
2013110300;KC@BUF;2013-11-03;4;0;8
2013110306;PHI@OAK;2013-11-03;4;0;9
2013110300;KC@BUF;2013-11-03;4;5;15
2013110307;TB@SEA;2013-11-03;4;13;1
2013110310;IND@HOU;2013-11-03;4;20;1
2013110304;TEN@STL;2013-11-03;4;24;2
2013110308;CLE@BAL;2013-11-03;4;36;15
2013110307;TB@SEA;2013-11-03;5;8;14
2013110400;CHI@GB;2013-11-04;1;0;1
2013110400;CHI@GB;2013-11-04;1;0;4
2013110400;GB@CHI;2013-11-04;2;0;14
2013110400;GB@CHI;2013-11-04;2;0;5
2013110400;CHI@GB;2013-11-04;2;0;7
2013110400;GB@CHI;2013-11-04;2;0;8
2013110400;CHI@GB;2013-11-04;3;0;7
2013110400;CHI@GB;2013-11-04;3;12;15
2013110400;GB@CHI;2013-11-04;3;23;6
2013110400;GB@CHI;2013-11-04;4;0;10
2013110400;CHI@GB;2013-11-04;4;0;13
2013110400;GB@CHI;2013-11-04;4;0;15
2013110700;MIN@WAS;2013-11-07;2;0;5
2013110700;WAS@MIN;2013-11-07;3;0;4
2013110700;WAS@MIN;2013-11-07;3;20;4
2013110700;WAS@MIN;2013-11-07;4;0;13
2013110700;WAS@MIN;2013-11-07;4;14;9
2013111007;TEN@JAC;2013-11-10;1;-2;5
2013111008;SF@CAR;2013-11-10;1;0;1
2013111006;BUF@PIT;2013-11-10;1;0;1
2013111005;NYG@OAK;2013-11-10;1;0;1
2013111011;DAL@NO;2013-11-10;1;0;10
2013111007;TEN@JAC;2013-11-10;1;0;10
2013111010;SD@DEN;2013-11-10;1;0;11
2013111004;IND@STL;2013-11-10;1;0;11
2013111011;NO@DAL;2013-11-10;1;0;12
2013111007;JAC@TEN;2013-11-10;1;0;12
2013111007;TEN@JAC;2013-11-10;1;0;13
2013111005;NYG@OAK;2013-11-10;1;0;13
2013111007;JAC@TEN;2013-11-10;1;0;2
2013111000;SEA@ATL;2013-11-10;1;0;2
2013111002;DET@CHI;2013-11-10;1;0;2
2013111008;CAR@SF;2013-11-10;1;0;3
2013111003;PHI@GB;2013-11-10;1;0;3
2013111002;CHI@DET;2013-11-10;1;0;3
2013111002;CHI@DET;2013-11-10;1;0;3
2013111009;ARI@HOU;2013-11-10;1;0;4
2013111006;BUF@PIT;2013-11-10;1;0;5
2013111007;TEN@JAC;2013-11-10;1;0;5
2013111003;GB@PHI;2013-11-10;1;0;5
2013111006;PIT@BUF;2013-11-10;1;0;6
2013111000;ATL@SEA;2013-11-10;1;0;6
2013111001;CIN@BAL;2013-11-10;1;0;7
2013111004;STL@IND;2013-11-10;1;0;9
2013111008;CAR@SF;2013-11-10;1;2;10
2013111003;PHI@GB;2013-11-10;1;2;13
2013111010;SD@DEN;2013-11-10;1;2;14
2013111009;HOU@ARI;2013-11-10;1;3;13
2013111006;PIT@BUF;2013-11-10;1;5;3
2013111001;BAL@CIN;2013-11-10;1;6;14
2013111009;HOU@ARI;2013-11-10;1;8;2
2013111000;ATL@SEA;2013-11-10;1;10;14
2013111009;ARI@HOU;2013-11-10;1;12;11
2013111005;OAK@NYG;2013-11-10;1;12;8
2013111004;IND@STL;2013-11-10;1;18;2
2013111005;OAK@NYG;2013-11-10;1;21;10
2013111008;SF@CAR;2013-11-10;1;21;7
2013111004;IND@STL;2013-11-10;1;29;7
2013111006;BUF@PIT;2013-11-10;2;0;1
2013111001;BAL@CIN;2013-11-10;2;0;1
2013111004;IND@STL;2013-11-10;2;0;10
2013111010;DEN@SD;2013-11-10;2;0;12
2013111010;DEN@SD;2013-11-10;2;0;14
2013111005;OAK@NYG;2013-11-10;2;0;15
2013111011;DAL@NO;2013-11-10;2;0;2
2013111001;BAL@CIN;2013-11-10;2;0;3
2013111009;ARI@HOU;2013-11-10;2;0;4
2013111004;IND@STL;2013-11-10;2;0;4
2013111005;OAK@NYG;2013-11-10;2;0;5
2013111000;ATL@SEA;2013-11-10;2;0;5
2013111001;CIN@BAL;2013-11-10;2;0;6
2013111006;BUF@PIT;2013-11-10;2;0;7
2013111001;CIN@BAL;2013-11-10;2;4;11
2013111010;SD@DEN;2013-11-10;2;6;13
2013111011;DAL@NO;2013-11-10;2;6;5
2013111007;TEN@JAC;2013-11-10;2;8;10
2013111001;BAL@CIN;2013-11-10;2;9;10
2013111001;CIN@BAL;2013-11-10;2;10;2
2013111000;ATL@SEA;2013-11-10;2;13;15
2013111008;CAR@SF;2013-11-10;2;18;13
2013111008;SF@CAR;2013-11-10;2;19;11
2013111009;HOU@ARI;2013-11-10;2;22;1
2013111000;ATL@SEA;2013-11-10;2;32;2
2013111004;IND@STL;2013-11-10;2;98;11
2013111011;DAL@NO;2013-11-10;3;0;1
2013111010;DEN@SD;2013-11-10;3;0;1
2013111008;CAR@SF;2013-11-10;3;0;1
2013111008;SF@CAR;2013-11-10;3;0;10
2013111010;SD@DEN;2013-11-10;3;0;11
2013111002;DET@CHI;2013-11-10;3;0;11
2013111011;DAL@NO;2013-11-10;3;0;12
2013111011;DAL@NO;2013-11-10;3;0;12
2013111006;BUF@PIT;2013-11-10;3;0;12
2013111002;CHI@DET;2013-11-10;3;0;12
2013111003;GB@PHI;2013-11-10;3;0;13
2013111010;SD@DEN;2013-11-10;3;0;2
2013111006;BUF@PIT;2013-11-10;3;0;3
2013111007;JAC@TEN;2013-11-10;3;0;4
2013111002;CHI@DET;2013-11-10;3;0;4
2013111001;CIN@BAL;2013-11-10;3;0;4
2013111011;DAL@NO;2013-11-10;3;0;6
2013111010;DEN@SD;2013-11-10;3;0;7
2013111005;NYG@OAK;2013-11-10;3;0;7
2013111004;STL@IND;2013-11-10;3;2;11
2013111006;PIT@BUF;2013-11-10;3;4;9
2013111009;ARI@HOU;2013-11-10;3;7;14
2013111006;PIT@BUF;2013-11-10;3;7;2
2013111001;BAL@CIN;2013-11-10;3;8;2
2013111001;BAL@CIN;2013-11-10;3;9;6
2013111005;OAK@NYG;2013-11-10;3;10;1
2013111009;HOU@ARI;2013-11-10;3;10;12
2013111001;BAL@CIN;2013-11-10;3;11;2
2013111001;BAL@CIN;2013-11-10;3;12;8
2013111009;HOU@ARI;2013-11-10;3;14;5
2013111008;CAR@SF;2013-11-10;3;15;13
2013111002;DET@CHI;2013-11-10;3;16;6
2013111004;STL@IND;2013-11-10;3;17;1
2013111006;BUF@PIT;2013-11-10;3;24;7
2013111006;PIT@BUF;2013-11-10;4;-1;10
2013111005;NYG@OAK;2013-11-10;4;-1;6
2013111008;SF@CAR;2013-11-10;4;0;10
2013111007;JAC@TEN;2013-11-10;4;0;10
2013111011;DAL@NO;2013-11-10;4;0;12
2013111002;CHI@DET;2013-11-10;4;0;13
2013111006;BUF@PIT;2013-11-10;4;0;15
2013111007;TEN@JAC;2013-11-10;4;0;15
2013111002;DET@CHI;2013-11-10;4;0;15
2013111008;CAR@SF;2013-11-10;4;0;2
2013111000;SEA@ATL;2013-11-10;4;0;2
2013111009;ARI@HOU;2013-11-10;4;0;3
2013111008;SF@CAR;2013-11-10;4;0;3
2013111010;SD@DEN;2013-11-10;4;0;4
2013111007;JAC@TEN;2013-11-10;4;0;4
2013111009;HOU@ARI;2013-11-10;4;0;6
2013111008;CAR@SF;2013-11-10;4;0;6
2013111004;STL@IND;2013-11-10;4;0;6
2013111002;CHI@DET;2013-11-10;4;0;6
2013111010;DEN@SD;2013-11-10;4;0;7
2013111007;JAC@TEN;2013-11-10;4;0;9
2013111001;CIN@BAL;2013-11-10;4;3;15
2013111004;STL@IND;2013-11-10;4;6;11
2013111005;OAK@NYG;2013-11-10;4;8;7
2013111007;JAC@TEN;2013-11-10;4;11;7
2013111011;DAL@NO;2013-11-10;4;12;4
2013111001;BAL@CIN;2013-11-10;4;15;2
2013111009;HOU@ARI;2013-11-10;4;17;12
2013111008;SF@CAR;2013-11-10;4;25;14
2013111006;BUF@PIT;2013-11-10;4;50;7
2013111100;MIA@TB;2013-11-11;1;0;3
2013111100;MIA@TB;2013-11-11;1;3;9
2013111100;TB@MIA;2013-11-11;2;0;15
2013111100;TB@MIA;2013-11-11;2;0;5
2013111100;MIA@TB;2013-11-11;2;52;6
2013111100;MIA@TB;2013-11-11;3;0;12
2013111100;TB@MIA;2013-11-11;3;0;5
2013111100;TB@MIA;2013-11-11;3;34;10
2013111100;TB@MIA;2013-11-11;4;0;4
2013111100;MIA@TB;2013-11-11;4;0;8
2013111100;MIA@TB;2013-11-11;4;0;8
2013111400;IND@TEN;2013-11-14;1;4;11
2013111400;TEN@IND;2013-11-14;2;0;10
2013111400;IND@TEN;2013-11-14;2;0;9
2013111400;TEN@IND;2013-11-14;3;16;6
2013111400;TEN@IND;2013-11-14;4;-1;8
2013111400;IND@TEN;2013-11-14;4;0;11
2013111703;HOU@OAK;2013-11-17;1;0;1
2013111710;SF@NO;2013-11-17;1;0;10
2013111702;CIN@CLE;2013-11-17;1;0;10
2013111710;NO@SF;2013-11-17;1;0;11
2013111712;NYG@GB;2013-11-17;1;0;11
2013111702;CLE@CIN;2013-11-17;1;0;11
2013111706;PHI@WAS;2013-11-17;1;0;11
2013111706;WAS@PHI;2013-11-17;1;0;12
2013111702;CIN@CLE;2013-11-17;1;0;14
2013111708;TB@ATL;2013-11-17;1;0;14
2013111706;WAS@PHI;2013-11-17;1;0;2
2013111711;SEA@MIN;2013-11-17;1;0;3
2013111700;BUF@NYJ;2013-11-17;1;0;4
2013111712;GB@NYG;2013-11-17;1;0;5
2013111701;CHI@BAL;2013-11-17;1;0;5
2013111710;SF@NO;2013-11-17;1;0;8
2013111709;KC@DEN;2013-11-17;1;0;9
2013111708;ATL@TB;2013-11-17;1;0;9
2013111700;BUF@NYJ;2013-11-17;1;0;9
2013111709;KC@DEN;2013-11-17;1;1;12
2013111711;MIN@SEA;2013-11-17;1;2;3
2013111703;OAK@HOU;2013-11-17;1;2;5
2013111700;NYJ@BUF;2013-11-17;1;3;2
2013111703;HOU@OAK;2013-11-17;1;3;8
2013111701;CHI@BAL;2013-11-17;1;3;9
2013111704;ARI@JAC;2013-11-17;1;4;1
2013111701;CHI@BAL;2013-11-17;1;4;13
2013111710;SF@NO;2013-11-17;1;5;14
2013111700;NYJ@BUF;2013-11-17;1;6;11
2013111702;CIN@CLE;2013-11-17;1;6;2
2013111706;WAS@PHI;2013-11-17;1;6;5
2013111707;DET@PIT;2013-11-17;1;9;6
2013111709;KC@DEN;2013-11-17;1;12;15
2013111710;NO@SF;2013-11-17;1;12;9
2013111709;DEN@KC;2013-11-17;1;13;10
2013111712;GB@NYG;2013-11-17;1;32;9
2013111710;SF@NO;2013-11-17;2;0;1
2013111710;SF@NO;2013-11-17;2;0;1
2013111706;PHI@WAS;2013-11-17;2;0;1
2013111706;WAS@PHI;2013-11-17;2;0;1
2013111700;NYJ@BUF;2013-11-17;2;0;1
2013111702;CIN@CLE;2013-11-17;2;0;10
2013111704;JAC@ARI;2013-11-17;2;0;10
2013111710;SF@NO;2013-11-17;2;0;11
2013111703;OAK@HOU;2013-11-17;2;0;11
2013111704;JAC@ARI;2013-11-17;2;0;13
2013111702;CLE@CIN;2013-11-17;2;0;14
2013111701;BAL@CHI;2013-11-17;2;0;14
2013111712;GB@NYG;2013-11-17;2;0;2
2013111701;CHI@BAL;2013-11-17;2;0;2
2013111700;BUF@NYJ;2013-11-17;2;0;6
2013111705;SD@MIA;2013-11-17;2;0;7
2013111703;HOU@OAK;2013-11-17;2;0;9
2013111707;PIT@DET;2013-11-17;2;2;3
2013111704;ARI@JAC;2013-11-17;2;3;11
2013111703;OAK@HOU;2013-11-17;2;4;15
2013111704;JAC@ARI;2013-11-17;2;4;2
2013111703;HOU@OAK;2013-11-17;2;4;6
2013111703;OAK@HOU;2013-11-17;2;5;7
2013111702;CLE@CIN;2013-11-17;2;8;11
2013111704;JAC@ARI;2013-11-17;2;8;13
2013111702;CIN@CLE;2013-11-17;2;8;2
2013111703;OAK@HOU;2013-11-17;2;10;3
2013111704;JAC@ARI;2013-11-17;2;10;5
2013111710;NO@SF;2013-11-17;2;11;10
2013111702;CLE@CIN;2013-11-17;2;11;2
2013111707;PIT@DET;2013-11-17;2;11;2
2013111700;NYJ@BUF;2013-11-17;2;12;12
2013111704;ARI@JAC;2013-11-17;2;12;6
2013111712;NYG@GB;2013-11-17;2;13;1
2013111707;PIT@DET;2013-11-17;2;13;13
2013111704;ARI@JAC;2013-11-17;2;14;1
2013111705;MIA@SD;2013-11-17;2;21;4
2013111702;CLE@CIN;2013-11-17;2;24;5
2013111702;CLE@CIN;2013-11-17;2;27;1
2013111703;OAK@HOU;2013-11-17;2;87;4
2013111702;CLE@CIN;2013-11-17;3;0;1
2013111703;HOU@OAK;2013-11-17;3;0;1
2013111704;JAC@ARI;2013-11-17;3;0;10
2013111705;SD@MIA;2013-11-17;3;0;11
2013111702;CIN@CLE;2013-11-17;3;0;11
2013111707;DET@PIT;2013-11-17;3;0;11
2013111707;PIT@DET;2013-11-17;3;0;13
2013111709;KC@DEN;2013-11-17;3;0;14
2013111711;SEA@MIN;2013-11-17;3;0;14
2013111704;JAC@ARI;2013-11-17;3;0;2
2013111706;PHI@WAS;2013-11-17;3;0;2
2013111702;CIN@CLE;2013-11-17;3;0;3
2013111703;HOU@OAK;2013-11-17;3;0;3
2013111706;WAS@PHI;2013-11-17;3;0;3
2013111701;CHI@BAL;2013-11-17;3;0;4
2013111700;BUF@NYJ;2013-11-17;3;0;4
2013111706;PHI@WAS;2013-11-17;3;0;5
2013111702;CIN@CLE;2013-11-17;3;0;6
2013111704;JAC@ARI;2013-11-17;3;0;6
2013111708;ATL@TB;2013-11-17;3;0;6
2013111700;NYJ@BUF;2013-11-17;3;0;6
2013111712;GB@NYG;2013-11-17;3;0;7
2013111702;CIN@CLE;2013-11-17;3;0;7
2013111706;WAS@PHI;2013-11-17;3;0;7
2013111700;BUF@NYJ;2013-11-17;3;0;7
2013111711;SEA@MIN;2013-11-17;3;0;8
2013111709;KC@DEN;2013-11-17;3;0;9
2013111709;DEN@KC;2013-11-17;3;1;7
2013111707;PIT@DET;2013-11-17;3;2;14
2013111709;DEN@KC;2013-11-17;3;4;15
2013111711;MIN@SEA;2013-11-17;3;4;3
2013111709;KC@DEN;2013-11-17;3;4;6
2013111701;BAL@CHI;2013-11-17;3;6;2
2013111712;GB@NYG;2013-11-17;3;6;7
2013111709;DEN@KC;2013-11-17;3;7;12
2013111707;DET@PIT;2013-11-17;3;8;13
2013111703;OAK@HOU;2013-11-17;3;10;13
2013111704;ARI@JAC;2013-11-17;3;10;4
2013111711;MIN@SEA;2013-11-17;3;11;13
2013111703;HOU@OAK;2013-11-17;3;11;8
2013111703;HOU@OAK;2013-11-17;3;12;11
2013111705;MIA@SD;2013-11-17;3;13;2
2013111708;ATL@TB;2013-11-17;3;14;14
2013111701;BAL@CHI;2013-11-17;4;0;10
2013111704;ARI@JAC;2013-11-17;4;0;10
2013111709;KC@DEN;2013-11-17;4;0;12
2013111705;SD@MIA;2013-11-17;4;0;12
2013111703;OAK@HOU;2013-11-17;4;0;12
2013111704;JAC@ARI;2013-11-17;4;0;12
2013111705;MIA@SD;2013-11-17;4;0;14
2013111711;SEA@MIN;2013-11-17;4;0;15
2013111700;NYJ@BUF;2013-11-17;4;0;15
2013111709;DEN@KC;2013-11-17;4;0;2
2013111709;DEN@KC;2013-11-17;4;0;2
2013111710;SF@NO;2013-11-17;4;0;2
2013111704;ARI@JAC;2013-11-17;4;0;3
2013111703;OAK@HOU;2013-11-17;4;0;4
2013111706;PHI@WAS;2013-11-17;4;0;4
2013111708;TB@ATL;2013-11-17;4;0;4
2013111712;NYG@GB;2013-11-17;4;0;5
2013111705;SD@MIA;2013-11-17;4;0;5
2013111701;CHI@BAL;2013-11-17;4;0;5
2013111711;SEA@MIN;2013-11-17;4;0;6
2013111710;SF@NO;2013-11-17;4;0;7
2013111703;HOU@OAK;2013-11-17;4;0;7
2013111703;OAK@HOU;2013-11-17;4;0;8
2013111712;GB@NYG;2013-11-17;4;0;9
2013111706;PHI@WAS;2013-11-17;4;0;9
2013111708;TB@ATL;2013-11-17;4;4;1
2013111704;ARI@JAC;2013-11-17;4;5;15
2013111712;NYG@GB;2013-11-17;4;7;12
2013111703;OAK@HOU;2013-11-17;4;7;15
2013111709;DEN@KC;2013-11-17;4;8;4
2013111702;CIN@CLE;2013-11-17;4;11;2
2013111703;OAK@HOU;2013-11-17;4;11;5
2013111708;TB@ATL;2013-11-17;4;12;15
2013111705;MIA@SD;2013-11-17;4;12;3
2013111712;NYG@GB;2013-11-17;4;14;1
2013111700;BUF@NYJ;2013-11-17;4;16;14
2013111701;BAL@CHI;2013-11-17;5;0;13
2013111800;CAR@NE;2013-11-18;1;0;14
2013111800;NE@CAR;2013-11-18;1;0;8
2013111800;CAR@NE;2013-11-18;4;13;12
2013112100;NO@ATL;2013-11-21;1;0;14
2013112100;ATL@NO;2013-11-21;2;0;1
2013112100;NO@ATL;2013-11-21;2;10;2
2013112100;NO@ATL;2013-11-21;3;0;11
2013112100;ATL@NO;2013-11-21;3;0;13
2013112100;ATL@NO;2013-11-21;3;0;9
2013112100;NO@ATL;2013-11-21;4;0;9
2013112410;NYG@DAL;2013-11-24;1;-4;7
2013112404;HOU@JAC;2013-11-24;1;0;1
2013112405;KC@SD;2013-11-24;1;0;10
2013112410;NYG@DAL;2013-11-24;1;0;11
2013112410;NYG@DAL;2013-11-24;1;0;11
2013112403;MIN@GB;2013-11-24;1;0;12
2013112410;DAL@NYG;2013-11-24;1;0;13
2013112405;KC@SD;2013-11-24;1;0;13
2013112400;NYJ@BAL;2013-11-24;1;0;13
2013112411;DEN@NE;2013-11-24;1;0;14
2013112403;GB@MIN;2013-11-24;1;0;14
2013112402;DET@TB;2013-11-24;1;0;15
2013112411;NE@DEN;2013-11-24;1;0;2
2013112409;OAK@TEN;2013-11-24;1;0;3
2013112406;MIA@CAR;2013-11-24;1;0;3
2013112404;HOU@JAC;2013-11-24;1;0;4
2013112404;JAC@HOU;2013-11-24;1;0;5
2013112401;PIT@CLE;2013-11-24;1;0;5
2013112404;JAC@HOU;2013-11-24;1;0;6
2013112404;HOU@JAC;2013-11-24;1;0;8
2013112410;DAL@NYG;2013-11-24;1;0;9
2013112408;IND@ARI;2013-11-24;1;0;9
2013112405;SD@KC;2013-11-24;1;2;12
2013112404;JAC@HOU;2013-11-24;1;2;2
2013112404;HOU@JAC;2013-11-24;1;3;11
2013112400;BAL@NYJ;2013-11-24;1;16;11
2013112406;CAR@MIA;2013-11-24;1;20;5
2013112406;MIA@CAR;2013-11-24;1;41;10
2013112402;TB@DET;2013-11-24;1;42;14
2013112411;NE@DEN;2013-11-24;2;0;1
2013112410;DAL@NYG;2013-11-24;2;0;1
2013112409;TEN@OAK;2013-11-24;2;0;1
2013112407;CHI@STL;2013-11-24;2;0;1
2013112400;NYJ@BAL;2013-11-24;2;0;1
2013112401;CLE@PIT;2013-11-24;2;0;10
2013112409;OAK@TEN;2013-11-24;2;0;11
2013112405;SD@KC;2013-11-24;2;0;11
2013112407;STL@CHI;2013-11-24;2;0;12
2013112401;PIT@CLE;2013-11-24;2;0;12
2013112408;IND@ARI;2013-11-24;2;0;13
2013112404;HOU@JAC;2013-11-24;2;0;13
2013112403;GB@MIN;2013-11-24;2;0;13
2013112411;DEN@NE;2013-11-24;2;0;14
2013112409;TEN@OAK;2013-11-24;2;0;14
2013112407;CHI@STL;2013-11-24;2;0;14
2013112401;CLE@PIT;2013-11-24;2;0;14
2013112400;NYJ@BAL;2013-11-24;2;0;15
2013112411;DEN@NE;2013-11-24;2;0;2
2013112410;DAL@NYG;2013-11-24;2;0;3
2013112402;TB@DET;2013-11-24;2;0;3
